emission_id	representative_occurrence_id	emission_path	site	index_command	language	variety	display	sort_key	form_role	source_scope	source_ref	source_occurrence_count	source_occurrence_ids
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21:8	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21:8	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21	\index[iv]{05pwgmc@\ivlangheader{Proto-West Germanic}{}!skuldru@\iventry{*skuldru}{}}	pwgmc		*skuldru	skuldru	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:21:8
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:25:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:25	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!skuldramiz@\iventry{*skúldramiz}{}}	pgmc		*skúldramiz	skuldramiz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:25	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:25:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdor@\iventry{sculdor}{}}	oe		sculdor	sculdor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:2	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdor@\iventry{sculdor}{}}	oe		sculdor	sculdor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:2
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:3	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdrum@\iventry{sculdrum}{}}	oe		sculdrum	sculdrum	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:29:3
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:4	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:4	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sceoldor@\iventry{sceoldor}{}}	oe		sceoldor	sceoldor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:4
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:3	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdor@\iventry{sculdor}{}}	oe		sculdor	sculdor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:3
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdra@\iventry{sculdra}{}}	oe		sculdra	sculdra	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:2	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdra@\iventry{sculdra}{}}	oe		sculdra	sculdra	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:2
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:5	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:5	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!scyldrum@\iventry{scyldrum}{}}	oe		scyldrum	scyldrum	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:31:5
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:33:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:33	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdrum@\iventry{sċuldrum}{}}	oe		sċuldrum	sculdrum	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:33	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:33:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:39:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:39:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:39	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdrum@\iventry{sċuldrum}{}}	oe		sċuldrum	sculdrum	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:39	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:39:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47:3	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdor@\iventry{sculdor}{}}	oe		sculdor	sculdor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47:3
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!skuldro@\iventry{*skúldrō}{}}	pgmc		*skúldrō	skuldro	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:47:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48:3	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdor@\iventry{sculdor}{}}	oe		sculdor	sculdor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48:3
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48	\index[iv]{05pwgmc@\ivlangheader{Proto-West Germanic}{}!skuldru@\iventry{*skúldru}{}}	pwgmc		*skúldru	skuldru	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:48:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:3	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdrum@\iventry{sculdrum}{}}	oe		sculdrum	sculdrum	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:3
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:2	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdrum@\iventry{sċuldrum}{}}	oe		sċuldrum	sculdrum	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:2
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!skuldramiz@\iventry{*skúldramiz}{}}	pgmc		*skúldramiz	skuldramiz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:49:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdra@\iventry{sculdra}{}}	oe		sculdra	sculdra	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50:1
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50:2	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdra@\iventry{sculdra}{}}	oe		sculdra	sculdra	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:50:2
Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:52:1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:52:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:52	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sculdrum@\iventry{sculdrum}{}}	oe		sculdrum	sculdrum	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:52	1	Germanic/docs/lexeme_reports/model_entries/2183-shoulder-sċuldrum.model.md:52:1
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sceofan@\iventry{scēofan}{}}	oe		scēofan	sceofan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22:1
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22:2	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!scufan@\iventry{scūfan}{}}	oe		scūfan	scufan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:22:2
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:24:1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:24:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:24	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!skaub@\iventry{*skáub}{}}	pgmc		*skáub	skaub	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:24	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:24:1
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28:2	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sceofan@\iventry{scēofan}{}}	oe		scēofan	sceofan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28:2
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28:1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!scufan@\iventry{scūfan}{}}	oe		scūfan	scufan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:28:1
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:2	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sceaf@\iventry{sceaf}{}}	oe		sceaf	sceaf	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:2
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:4	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:4	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!scofen@\iventry{scofen}{}}	oe		scofen	scofen	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:4
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!scufan@\iventry{scufan}{}}	oe		scufan	scufan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:1
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:3	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:3	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!scufon@\iventry{scufon}{}}	oe		scufon	scufon	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:29:3
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:31:1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:31:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:31	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sceaf@\iventry{sċēaf}{}}	oe		sċēaf	sceaf	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:31	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:31:1
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32:2	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32:2	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!asceaf@\iventry{āsceaf}{}}	oe		āsceaf	asceaf	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32:2
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32:1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sceaf@\iventry{sceaf}{}}	oe		sceaf	sceaf	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:32:1
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:39:1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:39:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:39	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sceaf@\iventry{sċēaf}{}}	oe		sċēaf	sceaf	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:39	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:39:1
Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:44:1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:44:1	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:44	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!sceaf@\iventry{sċēaf}{}}	oe		sċēaf	sceaf	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:44	1	Germanic/docs/lexeme_reports/model_entries/2184-shove-sċēaf.model.md:44:1
