occurrence_id	disposition	emission_id	index_command	exclusion_reason	language	variety	form	display	sort_key	form_role	source_scope	source_ref
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:36:2	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:36:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamores@\iventry{hamores}{}}		oe		hamores	hamores	hamores	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:36
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:38:1	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:38:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hameres@\iventry{hameres}{}}		oe		hameres	hameres	hameres	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:38
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:42:1	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:42:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xamaras@\iventry{*xámaras}{}}		pgmc		xámaras	*xámaras	xamaras	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:42
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:43:1	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:43:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hameres@\iventry{hameres}{}}		oe		hameres	hameres	hameres	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:43
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46:1	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamor@\iventry{hamor}{}}		oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46:2	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamer@\iventry{hamer}{}}		oe		hamer	hamer	hamer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:1	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xamaraz@\iventry{*xámaraz}{}}		pgmc		*xámaraz	*xámaraz	xamaraz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:2	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamer@\iventry{hamer}{}}		oe		hamer	hamer	hamer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:3	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamor@\iventry{hamor}{}}		oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:4	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:4	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamor@\iventry{hamor}{}}		oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:5	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:5	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamer@\iventry{hamer}{}}		oe		hamer	hamer	hamer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58:1	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xamaras@\iventry{*xámaras}{}}		pgmc		*xámaras	*xámaras	xamaras	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58:2	suppress			regular_output_default_exclusion	oe		hameres	hameres	hameres	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58:3	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hameres@\iventry{hameres}{}}		oe		hameres	hameres	hameres	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59:1	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamores@\iventry{hamores}{}}		oe		hamores	hamores	hamores	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59
Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59:2	emit	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hamores@\iventry{hamores}{}}		oe		hamores	hamores	hamores	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:22:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:22:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xabena@\iventry{*xabēną}{}}		pgmc		xabēną	*xabēną	xabena	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:22
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:22:2	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:22:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!habban@\iventry{habban}{}}		oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:22
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:28:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:28:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xabethi@\iventry{*xábēθi}{}}		pgmc		xábēθi	*xábēθi	xabethi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:28
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:34:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:34:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!habban@\iventry{habban}{}}		oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:34
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:35:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:35:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!haefed~04@\iventry{hæfed}{Angl.}}		oe	angl	hæfed	hæfed	haefed	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:35
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:37:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:37:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!haefeth@\iventry{hæfeþ}{}}		oe		hæfeþ	hæfeþ	haefeth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:37
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:41:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:41:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!habban@\iventry{habban}{}}		oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:41
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:45:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:45:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xabethi@\iventry{*xábēθi}{}}		pgmc		xábēθi	*xábēθi	xabethi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:45
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:45:2	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:45:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!haefeth@\iventry{hæfeþ}{}}		oe		hæfeþ	hæfeþ	haefeth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:45
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:46:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:46:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!habban@\iventry{habban}{}}		oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:46
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!haefeth@\iventry{hæfeþ}{}}		oe		hæfeþ	hæfeþ	haefeth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48:2	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!haefed@\iventry{hæfed}{}}		oe		hæfed	hæfed	haefed	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:50:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:50:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!habban@\iventry{habban}{}}		oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:50
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xabena@\iventry{*xabēną}{}}		pgmc		*xabēną	*xabēną	xabena	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61:2	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!habban@\iventry{habban}{}}		oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61:3	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!habban@\iventry{habban}{}}		oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xabethi@\iventry{*xábēθi}{}}		pgmc		*xábēθi	*xábēθi	xabethi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62:2	suppress			regular_output_default_exclusion	oe		hæfeþ	hæfeþ	haefeth	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62:3	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!haefeth@\iventry{hæfeþ}{}}		oe		hæfeþ	hæfeþ	haefeth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63:1	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!haefth@\iventry{hæfþ}{}}		oe		hæfþ	hæfþ	haefth	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63
Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63:2	emit	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!haefth@\iventry{hæfþ}{}}		oe		hæfþ	hæfþ	haefth	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!hemina@\iventry{*hemina-}{}}		pgmc		hemina-*	*hemina-	hemina	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22:2	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22:2	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!hemna@\iventry{*hemna-}{}}		pgmc		hemna-*	*hemna-	hemna	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22:3	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22:3	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xemonu@\iventry{*xémonų}{}}		pgmc		xémonų	*xémonų	xemonu	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:22
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:24:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:24:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xemenaz@\iventry{*xémenaz}{}}		pgmc		xémenaz	*xémenaz	xemenaz	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:24
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:27:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:27:1	\index[iv]{05pwgmc@\ivlangheader{Proto-West Germanic}{}!hebun@\iventry{*hebun}{}}		pwgmc		hebun	*hebun	hebun	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:27
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:27:2	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:27:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!heofon@\iventry{heofon}{}}		oe		heofon	heofon	heofon	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:27
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:28:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:28:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!heofen@\iventry{heofen}{}}		oe		heofen	heofen	heofen	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:28
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:28:2	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:28:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!heofon@\iventry{heofon}{}}		oe		heofon	heofon	heofon	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:28
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:29:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:29:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hefen@\iventry{hefen}{}}		oe		hefen	hefen	hefen	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:29
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:33:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:33:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!heofon@\iventry{heofon}{}}		oe		heofon	heofon	heofon	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:33
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:34:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:34:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hefen~04@\iventry{hefen}{Angl.}}		oe	angl	hefen	hefen	hefen	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:34
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:35:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:35:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!hefzen~05@\iventry{hefzen}{Merc.}}		oe	merc	hefzen	hefzen	hefzen	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:35
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:38:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:38:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!heofon@\iventry{heofon}{}}		oe		heofon	heofon	heofon	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:38
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:44:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:44:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!xemonu@\iventry{*xémonų}{}}		pgmc		xémonų	*xémonų	xemonu	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:44
Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:45:1	emit	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:45:1	\index[iv]{05pwgmc@\ivlangheader{Proto-West Germanic}{}!hebun@\iventry{*hebun}{}}		pwgmc		hebun	*hebun	hebun	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:45
