ID	TOKENS	PROTOFORM	ALIGNMENT	IPA	COUNTERPART	COGIDS	DOCULECT	NOTE	STRUCTURE	BORROWING	CONCEPT	PROTO	GLOSSID
66	θ ɜː s t	*θurstuz	θ ɜː - s t ( - - )	θɜːst	thirst	19	English				thirst	*θurstuz	282
2249	þ u r s t	*θurstuz	θ ɜː - s t ( - - )	θɜːst	þurst	19	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thirst	*θurstuz	282
65	d ʊ r s t	*θurstuz	d ʊ r s t ( - - )	dʊrst	Durst	19	German				thirst	*θurstuz	282
1716	d ɪ s t ə l	*θestilăz	d ɪ s t ə l ( - - )	dɪstəl	distel	470	Dutch				thistle	*θestilăz	283
1715	θ ɪ s ə l	*θestilăz	θ ɪ s - ə l ( - - )	θɪsḷ	thistle	470	English				thistle	*θestilăz	283
2250	þ i s t e l	*θestilăz	θ ɪ s - ə l ( - - )	θɪsḷ	þistel	470	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thistle	*θestilăz	283
1714	d ɪ s t ə l	*θestilăz	d ɪ s t ə l ( - - )	dɪstəl	Distel	470	German				thistle	*θestilăz	283
1660	d oː r n	*θurnuz	d oː r n ( - - )	doːrn	doorn	455	Dutch				thorn	*θurnuz	284
1659	θ ɔː n	*θurnuz	θ ɔː - n ( - - )	θɔːn	thorn	455	English				thorn	*θurnuz	284
2251	þ o r n	*θurnuz	θ ɔː - n ( - - )	θɔːn	þorn	455	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thorn	*θurnuz	284
1658	d ɔ r n	*θurnuz	d ɔ r n ( - - )	dɔrn	Dorn	455	German				thorn	*θurnuz	284
427	d œy z ə n t	*θūs-undī	d œy z ( - ) ə n t ( - )	dœyzənt	duizend	117	Dutch				thousand	*θūs-undī	285
426	θ aʊ z ə n d	*θūs-undī	θ aʊ z ( - ) ə n d ( - )	θaʊzṇd	thousand	117	English				thousand	*θūs-undī	285
2252	s e n d a n	*θūs-undī	θ aʊ z ( - ) ə n d ( - )	θaʊzṇd	sendan	117	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thousand	*θūs-undī	285
425	t au z ə n d	*θūs-undī	t au z ( - ) ə n d ( - )	tauzənt	tausend	117	German				thousand	*θūs-undī	285
1351	d ɔ r s ə	*θreskăną	d ɔ r - s - ə - ( - - )	dɔrsə	dorsen	370	Dutch				thrash	*θreskăną	286
1350	θ r æ ʃ	*θreskăną	θ - r æ ʃ - - - ( - - )	θræʃ	thrash	370	English				thrash	*θreskăną	286
2253	þ r e s c a n	*θreskăną	θ - r æ ʃ - - - ( - - )	θræʃ	þrescan	370	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thrash	*θreskăną	286
1349	d r ɛ ʃ ə n	*θreskăną	d - r ɛ ʃ - ə n ( - - )	drɛʃən	dreschen	370	German				thrash	*θreskăną	286
228	d r iː	*θrejez	d r iː - ( - - )	driː	drie	63	Dutch				three	*θrejez	287
227	θ r iː	*θrejez	θ r iː - ( - - )	θriː	three	63	English				three	*θrejez	287
2254	þ r ī	*θrejez	θ r iː - ( - - )	θriː	þrī	63	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			three	*θrejez	287
226	d r ai	*θrejez	d r ai - ( - - )	drai	drei	63	German				three	*θrejez	287
550	d ɔ n d ə r	*θunrăz	d ɔ n d ə r ( - - )	dɔndər	donder	150	Dutch				thunder	*θunrăz	288
549	θ ʌ n d ə	*θunrăz	θ ʌ n d ə r ( - - )	θʌndə	thunder	150	English				thunder	*θunrăz	288
2255	þ u n o r	*θunrăz	θ ʌ n d ə r ( - - )	θʌndə	þunor	150	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thunder	*θunrăz	288
548	d ɔ n ə r	*θunrăz	d ɔ n - ə r ( - - )	dɔnər	Donner	150	German				thunder	*θunrăz	288
981	t eː k	*tikkōn	t eː k ( - - )	teːk	teek	269	Dutch				tick	*tikkōn	289
980	t ɪ k	*tikkōn	t ɪ k ( - - )	tɪk	tick	269	English				tick	*tikkōn	289
2256	t i c i a	*tikkōn	t ɪ k ( - - )	tɪk	ticia	269	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			tick	*tikkōn	289
979	ts ɛ k ə	*tikkōn	ts ɛ k ( ə - )	t͡sɛkə	Zecke	269	German				tick	*tikkōn	289
960	t ɛɪ t	*tīdiz	t ɛɪ t ( - - )	tɛɪt	tijd	263	Dutch				tide	*tīdiz	290
959	t aɪ d	*tīdiz	t aɪ d ( - - )	taɪd	tide	263	English				tide	*tīdiz	290
2257	t ī d a n	*tīdiz	t aɪ d ( - - )	taɪd	tīdan	263	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			tide	*tīdiz	290
958	ts ai t	*tīdiz	ts ai t ( - - )	t͡sait	Zeit	263	German				tide	*tīdiz	290
814	t ɪ m b ə	*timrą	t ɪ m b ə r ( - - )	tɪmbə	timber	223	English				timber	*timrą	363
2258	t i m b e r	*timrą	t ɪ m b ə r ( - - )	tɪmbə	timber	223	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			timber	*timrą	363
813	ts ɪ m ə r	*timrą	ts ɪ m - ə r ( - - )	t͡sɪmər	Zimmer	223	German				timber	*timrą	363
1723	t eː n	*taixwō	t eː ( - - n )	teːn	teen	472	Dutch				toe	*taixwō	291
1722	t əʊ	*taixwō	t əʊ ( - - - )	təʊ	toe	472	English				toe	*taixwō	291
2259	t ā	*taixwō	t əʊ ( - - - )	təʊ	tā	472	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			toe	*taixwō	291
1721	ts eː ə	*taixwō	ts eː ( - ə - )	t͡seːə	Zehe	472	German				toe	*taixwō	291
1592	t eː k ə	*taiknăn	t eː k ə - ( - - )	teːkə	teken	436	Dutch				token	*taiknăn	292
1591	t əʊ k ə n	*taiknăn	t əʊ k ə n ( - - )	təʊkən	token	436	English				token	*taiknăn	292
2260	t ā c n	*taiknăn	t əʊ k ə n ( - - )	təʊkən	tācn	436	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			token	*taiknăn	292
1590	ts ai x ə n	*taiknăn	ts ai x ə n ( - - )	t͡saixən	Zeichen	436	German				token	*taiknăn	292
1205	t ɑ ŋ	*tangō	t ɑ ŋ - ( - - )	tɑŋ	tang	330	Dutch				tongs	*tangō	293
1204	t ɔ ŋ z	*tangō	t ɔ ŋ - ( - z )	tɔŋz	tongs	330	English				tongs	*tangō	293
2261	t a n g e	*tangō	t ɔ ŋ - ( - z )	tɔŋz	tange	330	Old_English	Source: Wiktionary etymology (Wiktionary etymology (tong entry: {{inh|en|ang|tange}}))			tongs	*tangō	293
1203	ts a ŋ ə	*tangō	ts a ŋ - ( ə - )	t͡saŋə	Zange	330	German				tongs	*tangō	293
1676	t ɔ ŋ	*tungōn	t ɔ ŋ - - ( - )	tɔŋ	tong	459	Dutch				tongue	*tungōn	294
1675	t ʌ ŋ	*tungōn	t ʌ ŋ - - ( - )	tʌŋ	tongue	459	English				tongue	*tungōn	294
2262	t u n g e	*tungōn	t ʌ ŋ - - ( - )	ˈtuŋɡe	tunge	459	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			tongue	*tungōn	294
1674	ts ʊ ŋ ə	*tungōn	ts ʊ ŋ - ə ( - )	t͡sʊŋə	Zunge	459	German				tongue	*tungōn	294
1742	t œy n	*tūnăn	t œy n ( - - )	tœyn	tuin	477	Dutch				town	*tūnăn	295
1741	t aʊ n	*tūnăn	t aʊ n ( - - )	taʊn	town	477	English				town	*tūnăn	295
2263	t ū n	*tūnăn	t aʊ n ( - - )	taʊn	tūn	477	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			town	*tūnăn	295
1740	ts au n	*tūnăn	ts au n ( - - )	t͡saun	Zaun	477	German				town	*tūnăn	295
1684	t r eː d ə	*tredăną	t r eː d ə - ( - - )	treːdə	treden	461	Dutch				tread	*tredăną	296
1683	t r ɛ d	*tredăną	t r ɛ d - - ( - - )	trɛd	tread	461	English				tread	*tredăną	296
2264	t r e d a n	*tredăną	t r ɛ d - - ( - - )	trɛd	tredan	461	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			tread	*tredăną	296
1682	t r eː t ə n	*tredăną	t r eː t ə n ( - - )	treːtən	treten	461	German				tread	*tredăną	296
1218	t r ɔ f	*trugą	t r ɔ f ( - - )	trɔf	trough	334	English				trough	*trugą	364
2265	t r o h	*trugą	t r ɔ f ( - - )	trɔf	troh	334	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			trough	*trugą	364
1217	t r oː k	*trugą	t r oː k ( - - )	troːk	Trog	334	German				trough	*trugą	364
656	ʋ aː d ə	*wadăną	ʋ aː d ə - ( - - )	ʋaːdə	waden	180	Dutch				wade	*wadăną	297
655	ʋ eɪ d	*wadăną	ʋ eɪ d - - ( - - )	ʋeɪd	wade	180	English				wade	*wadăną	297
2266	w a d a n	*wadăną	ʋ eɪ d - - ( - - )	ʋeɪd	wadan	180	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wade	*wadăną	297
654	v aː t ə n	*wadăną	v aː t ə n ( - - )	vaːtən	waten	180	German				wade	*wadăną	297
637	ʋ aː ɣ ə	*wagnăz	ʋ aː ɣ ə - ( - - )	ʋaːɣə	wagen	175	Dutch				wain	*wagnăz	298
636	ʋ eɪ n	*wagnăz	ʋ eɪ - - n ( - - )	ʋeɪn	wain	175	English				wain	*wagnăz	298
2267	w æ ġ n	*wagnăz	ʋ eɪ - - n ( - - )	ʋeɪn	wæġn	175	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wain	*wagnăz	298
635	v aː ɡ ə n	*wagnăz	v aː ɡ ə n ( - - )	vaːɡən	Wagen	175	German				wain	*wagnăz	298
1041	ʋ aː k ə	*wakēną	ʋ aː k ə - ( - - )	ʋaːkə	waken	285	Dutch				wake	*wakēną	299
1040	ʋ eɪ k	*wakēną	ʋ eɪ k - - ( - - )	ʋeɪk	wake	285	English				wake	*wakēną	299
2268	w a c a n	*wakēną	ʋ eɪ k - - ( - - )	ʋeɪk	wacan	285	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wake	*wakēną	299
1039	v a x ə n	*wakēną	v a x ə n ( - - )	vaxən	wachen	285	German				wake	*wakēną	299
1769	ʋ ɛ r f	*warpą	ʋ ɛ r f ( - - )	ʋɛrf	werf	484	Dutch				warp	*warpą	300
1562	ʋ ɛ r p ə	*werpăną	ʋ ɛ r p ə - ( - - )	ʋɛrpə	werpen	428	Dutch				warp	*werpăną	300
1768	ʋ ɔː p	*warpą	ʋ ɔː - p ( - - )	ʋɔːp	warp	484	English				warp	*warpą	300
2269	w e a r p	*warpą	ʋ ɔː - p ( - - )	ʋɔːp	wearp	484	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			warp	*warpą	300
1561	ʋ ɔː p	*werpăną	ʋ ɔː - p - - ( - - )	ʋɔːp	warp	428	English				warp	*werpăną	300
2270	w e a r p	*werpăną	ʋ ɔː - p - - ( - - )	ʋɔːp	wearp	428	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			warp	*werpăną	300
1767	v ɛ r f t	*warpą	v ɛ r f ( t - )	vɛrft	Werft	484	German				warp	*warpą	300
1560	v ɛ r f ə n	*werpăną	v ɛ r f ə n ( - - )	vɛrfən	werfen	428	German				warp	*werpăną	300
1173	ʋ r ɑ t	*warto	ʋ - r ɑ t -	ʋrɑt	wrat	321	Dutch				wart	*warto	301
1172	ʋ ɔː t	*warto	ʋ ɔː - - t -	ʋɔːt	wart	321	English				wart	*warto	301
2271	w e a r t e	*warto	ʋ ɔː - - t -	ʋɔːt	wearte	321	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wart	*warto	301
1171	v a r ts ə	*warto	v a r - ts ə	vart͡sə	Warze	321	German				wart	*warto	301
1001	ʋ ɑ s ə	*waskăną	ʋ ɑ s - ə - ( - - )	ʋɑsə	wassen	274	Dutch				wash	*waskăną	302
1000	ʋ ɔ ʃ	*waskăną	ʋ ɔ ʃ - - - ( - - )	ʋɔʃ	wash	274	English				wash	*waskăną	302
2272	w a s c a n	*waskăną	ʋ ɔ ʃ - - - ( - - )	ʋɔʃ	wascan	274	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wash	*waskăną	302
999	v a ʃ ə n	*waskăną	v a ʃ - ə n ( - - )	vaʃən	waschen	274	German				wash	*waskăną	302
1279	ʋ ɛ s p	*wabsăz	ʋ ɛ s p - ( - - )	ʋɛsp	wesp	351	Dutch				wasp	*wabsăz	303
1278	ʋ ɔ s p	*wabsăz	ʋ ɔ s p - ( - - )	ʋɔsp	wasp	351	English				wasp	*wabsăz	303
2273	w æ s p	*wabsăz	ʋ ɔ s p - ( - - )	ʋɔsp	wæsp	351	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wasp	*wabsăz	303
1277	v ɛ s p ə	*wabsăz	v ɛ s p - ( ə - )	vɛspə	Wespe	351	German				wasp	*wabsăz	303
1132	ʋ aː t ə r	*watną	ʋ aː t ə r	ʋaːtər	water	310	Dutch				water	*watną	304
1131	ʋ ɔː t ə	*watną	ʋ ɔː t ə r	ʋɔːtə	water	310	English				water	*watną	304
2274	w æ t e r	*watną	ʋ ɔː t ə r	ˈwæter	wæter	310	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			water	*watną	304
1130	v a s ə r	*watną	v a s ə r	vasər	Wasser	310	German				water	*watną	304
849	ʋ ɑ s	*waxsą	ʋ ɑ - s ( - - )	ʋɑs	was	233	Dutch				wax	*waxsą	305
696	ʋ ɑ s ə	*waxsăną	ʋ ɑ - s ə - ( - - )	ʋɑsə	wassen	191	Dutch				wax	*waxsăną	305
848	ʋ æ k s	*waxsą	ʋ æ k s ( - - )	ʋæks	wax	233	English				wax	*waxsą	305
2275	w e a x	*waxsą	ʋ æ k s ( - - )	ʋæks	weax	233	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wax	*waxsą	305
695	ʋ æ k s	*waxsăną	ʋ æ k s - - ( - - )	ʋæks	wax	191	English				wax	*waxsăną	305
2276	w e a x	*waxsăną	ʋ æ k s - - ( - - )	ʋæks	weax	191	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wax	*waxsăną	305
847	v a k s	*waxsą	v a k s ( - - )	vaks	Wachs	233	German				wax	*waxsą	305
694	v a k s ə n	*waxsăną	v a k s ə n ( - - )	vaksən	wachsen	191	German				wax	*waxsăną	305
1883	ʋ ɛ x	*wegăz	ʋ ɛ x ( - - )	ʋɛx	weg	516	Dutch				way	*wegăz	306
1882	ʋ eɪ	*wegăz	ʋ eɪ - ( - - )	ʋeɪ	way	516	English				way	*wegăz	306
2277	w eː	*wegăz	ʋ eɪ - ( - - )	weː	wē	516	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12)			way	*wegăz	306
1881	v eː k	*wegăz	v eː k ( - - )	veːk	Weg	516	German				way	*wegăz	306
676	ʋ aː p ə	*wēpnăn	ʋ aː p - ə -	ʋaːpə	wapen	185	Dutch				weapon	*wēpnăn	307
675	ʋ ɛ p ə n	*wēpnăn	ʋ ɛ p - ə n	ʋɛpən	weapon	185	English				weapon	*wēpnăn	307
2278	w ǣ p n	*wēpnăn	ʋ ɛ p - ə n	ʋɛpən	wǣpn	185	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weapon	*wēpnăn	307
674	v a f ə	*wēpnăn	v a f - ə -	vafə	Waffe	185	German				weapon	*wēpnăn	307
1494	ʋ eː z ə l	*weslon	ʋ eː z ə l ( - - )	ʋeːzəl	wezel	409	Dutch				weasel	*weslon	308
1493	ʋ iː z ə l	*weslon	ʋ iː z ə l ( - - )	ʋiːzḷ	weasel	409	English				weasel	*weslon	308
2279	w e o s u l e	*weslon	ʋ iː z ə l ( - - )	ʋiːzḷ	weosule	409	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weasel	*weslon	308
1492	v iː z ə l	*weslon	v iː z ə l ( - - )	viːzəl	Wiesel	409	German				weasel	*weslon	308
660	ʋ eː d ə r	*wedrą	ʋ eː d ə r ( - - )	ʋeːdər	weder	181	Dutch				weather	*wedrą	309
659	ʋ ɛ ð ə	*wedrą	ʋ ɛ ð ə r ( - - )	ʋɛðə	weather	181	English				weather	*wedrą	309
2280	w e d e r	*wedrą	ʋ ɛ ð ə r ( - - )	ʋɛðə	weder	181	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weather	*wedrą	309
658	v ɛ t ə r	*wedrą	v ɛ t ə r ( - - )	vɛtər	Wetter	181	German				weather	*wedrą	309
1932	ʋ eː v ə	*webăną	ʋ eː v ə - ( - - )	ʋeːvə	weven	530	Dutch				weave	*webăną	310
1931	ʋ iː v	*webăną	ʋ iː v - - ( - - )	ʋiːv	weave	530	English				weave	*webăną	310
2281	w e f a n	*webăną	ʋ iː v - - ( - - )	ʋiːv	wefan	530	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weave	*webăną	310
1930	v eː b ə n	*webăną	v eː b ə n ( - - )	veːbən	weben	530	German				weave	*webăną	310
1321	ʋ ɛ s t ə	*westănē	ʋ ɛ s t ə - ( - )	ʋɛstə	westen	362	Dutch				west	*westănē	311
1320	ʋ ɛ s t	*westănē	ʋ ɛ s t - - ( - )	ʋɛst	west	362	English				west	*westănē	311
2282	w e s t	*westănē	ʋ ɛ s t - - ( - )	ʋɛst	west	362	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			west	*westănē	311
1319	v ɛ s t ə n	*westănē	v ɛ s t ə n ( - )	vɛstən	Westen	362	German				west	*westănē	311
1121	ʋ eː d ə r	*wiθră	ʋ eː d ə r ( - )	ʋeːdər	weder	307	Dutch				wether	*wiθră	312
1120	ʋ ɛ ð ə	*wiθră	ʋ ɛ ð ə r ( - )	ʋɛðə	wether	307	English				wether	*wiθră	312
2283	w e þ e r	*wiθră	ʋ ɛ ð ə r ( - )	ʋɛðə	weþer	307	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wether	*wiθră	312
1119	v ɪ d ə r	*wiθră	v ɪ d ə r ( - )	vɪdər	Widder	307	German				wether	*wiθră	312
413	ʋ ɑ l	*walăz	ʋ ɑ l ( - - )	ʋɑl	wal	113	Dutch				whale	*walăz	313
412	ʋ eɪ l	*walăz	ʋ eɪ l ( - - )	ʋeɪl	whale	113	English				whale	*walăz	313
2284	h w æ l	*walăz	ʋ eɪ l ( - - )	ʋeɪl	hwæl	113	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			whale	*walăz	313
411	v aː l	*walăz	v aː l ( - - )	vaːl	Wal	113	German				whale	*walăz	313
1787	ʋ ɛɪ l	*xwīlō	ʋ ɛɪ l ( - )	ʋɛɪl	wijl	489	Dutch				while	*xwīlō	314
1786	ʋ aɪ l	*xwīlō	ʋ aɪ l ( - )	ʋaɪl	while	489	English				while	*xwīlō	314
2285	h w ī l	*xwīlō	ʋ aɪ l ( - )	ʋaɪl	hwīl	489	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			while	*xwīlō	314
1785	v ai l ə	*xwīlō	v ai l ( ə )	vailə	Weile	489	German				while	*xwīlō	314
689	ʋ aɪ n	*wainōjăną	ʋ aɪ n - - - - - -	ʋaɪn	whine	189	English				whine	*wainōjăną	365
2286	h w ī n a n	*wainōjăną	ʋ aɪ n - - - - - -	ʋaɪn	hwīnan	189	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			whine	*wainōjăną	365
688	v ai n ə n	*wainōjăną	v ai n - - ə n - -	vainən	weinen	189	German				whine	*wainōjăną	365
1236	h uː r	*xōrōn	h uː r - ( - )	huːr	hoer	339	Dutch				whore	*xōrōn	315
1235	h ɔː	*xōrōn	h ɔː r - ( - )	hɔː	whore	339	English				whore	*xōrōn	315
2287	h ō r e	*xōrōn	h ɔː r - ( - )	hɔː	hōre	339	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			whore	*xōrōn	315
1234	h uː r ə	*xōrōn	h uː r ə ( - )	huːrə	Hure	339	German				whore	*xōrōn	315
197	ʋ eː d yː ʋ ə	*widuwōn	ʋ eː d yː ʋ ə ( - )	ʋeːdyːʋə	weduwe	55	Dutch				widow	*widuwōn	316
196	ʋ ɪ d əʊ	*widuwōn	ʋ ɪ d əʊ - - ( - )	ʋɪdəʊ	widow	55	English				widow	*widuwōn	316
2288	w i d u w e	*widuwōn	ʋ ɪ d əʊ - - ( - )	ʋɪdəʊ	widuwe	55	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			widow	*widuwōn	316
195	v ɪ t v ə	*widuwōn	v ɪ t - v ə ( - )	vɪtvə	Witwe	55	German				widow	*widuwōn	316
1265	ʋ iː l d	*waldăną	ʋ iː l d - - ( - - )	ʋiːld	wield	347	English				wield	*waldăną	366
2289	w e a l d a n	*waldăną	ʋ iː l d - - ( - - )	ʋiːld	wealdan	347	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wield	*waldăną	366
1264	v a l t ə n	*waldăną	v a l t ə n ( - - )	valtən	walten	347	German				wield	*waldăną	366
4	ʋ ɛɪ f	*wībą	ʋ ɛɪ f ( - - )	ʋɛɪf	wijf	538	Dutch				wife	*wībą	317
3	ʋ aɪ f	*wībą	ʋ aɪ f ( - - )	ʋaɪf	wife	538	English				wife	*wībą	317
2290	w ī f	*wībą	ʋ aɪ f ( - - )	wiːf	wīf	538	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wife	*wībą	317
2	v ai p	*wībą	v ai b ( - - )	vaip	Weib	538	German				wife	*wībą	317
1106	ʋ aɪ t	*wextiz	ʋ aɪ - t ( - - )	ʋaɪt	wight	303	English				wight	*wextiz	367
2291	w i h t	*wextiz	ʋ aɪ - t ( - - )	ʋaɪt	wiht	303	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wight	*wextiz	367
1105	v ɪ x t	*wextiz	v ɪ x t ( - - )	vɪxt	Wicht	303	German				wight	*wextiz	367
1664	ʋ ɪ l ə	*waljăną	ʋ ɪ l - ə - ( - - )	ʋɪlə	willen	456	Dutch				will	*waljăną	318
217	ʋ ɪ l	*weljōn	ʋ ɪ l - - ( - )	ʋɪl	wil	60	Dutch				will	*weljōn	318
1663	ʋ ɪ l	*waljăną	ʋ ɪ l - - - ( - - )	ʋɪl	will	456	English				will	*waljăną	318
2292	w i l l a n	*waljăną	ʋ ɪ l - - - ( - - )	ʋɪl	willan	456	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			will	*waljăną	318
216	ʋ ɪ l	*weljōn	ʋ ɪ l - - ( - )	ʋɪl	will	60	English				will	*weljōn	318
2293	w i l l a n	*weljōn	ʋ ɪ l - - ( - )	ʋɪl	willan	60	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			will	*weljōn	318
1662	v ɔ l ə n	*waljăną	v ɔ l - ə n ( - - )	vɔlən	wollen	456	German				will	*waljăną	318
215	v ɪ l ə	*weljōn	v ɪ l - ə ( - )	vɪlə	Wille	60	German				will	*weljōn	318
900	ʋ ɪ n d ə	*windăną	ʋ ɪ n d ə - ( - - )	ʋɪndə	winden	247	Dutch				wind	*windăną	319
899	ʋ ɪ n d	*windăną	ʋ ɪ n d - - ( - - )	ʋɪnd	wind	247	English				wind	*windăną	319
2294	w i n d	*windăną	ʋ ɪ n d - - ( - - )	wind	wind	247	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wind	*windăną	319
898	v ɪ n d ə n	*windăną	v ɪ n d ə n ( - - )	vɪndən	winden	247	German				wind	*windăną	319
277	ʋ ɪ n t ə r	*wintruz	ʋ ɪ n t ə r ( - - )	ʋɪntər	winter	76	Dutch				winter	*wintruz	320
276	ʋ ɪ n t ə	*wintruz	ʋ ɪ n t ə r ( - - )	ʋɪntə	winter	76	English				winter	*wintruz	320
2295	w i n t e r	*wintruz	ʋ ɪ n t ə r ( - - )	ʋɪntə	winter	76	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			winter	*wintruz	320
275	v ɪ n t ə r	*wintruz	v ɪ n t ə r ( - - )	vɪntər	Winter	76	German				winter	*wintruz	320
1272	ʋ ɛɪ d ə	*waiθiz	ʋ ɛɪ d ( ə - )	ʋɛɪdə	weide	349	Dutch				withy	*waiθiz	321
1271	ʋ ɪ ð ɪ	*waiθiz	ʋ ɪ ð ( ɪ - )	ʋɪðɪ	withy	349	English				withy	*waiθiz	321
2296	w ī þ i ġ	*waiθiz	ʋ ɪ ð ( ɪ - )	ʋɪðɪ	wīþiġ	349	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			withy	*waiθiz	321
1270	v ai d ə	*waiθiz	v ai d ( ə - )	vaidə	Weide	349	German				withy	*waiθiz	321
704	ʋ ɑu t	*walθuz	ʋ ɑu - t ( - - )	ʋɑut	woud	193	Dutch				wold	*walθuz	322
703	ʋ əʊ l d	*walθuz	ʋ əʊ l d ( - - )	ʋəʊld	wold	193	English				wold	*walθuz	322
2297	w a l d	*walθuz	ʋ əʊ l d ( - - )	ʋəʊld	wald	193	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wold	*walθuz	322
702	v a l t	*walθuz	v a l d ( - - )	valt	Wald	193	German				wold	*walθuz	322
1527	ʋ ɔ l f	*wulfăz	ʋ ɔ l f ( - - )	ʋɔlf	wolf	418	Dutch				wolf	*wulfăz	323
1526	ʋ ʊ l f	*wulfăz	ʋ ʊ l f ( - - )	ʋʊlf	wolf	418	English				wolf	*wulfăz	323
2298	w u l f	*wulfăz	ʋ ʊ l f ( - - )	ʋʊlf	wulf	418	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wolf	*wulfăz	323
1525	v ɔ l f	*wulfăz	v ɔ l f ( - - )	vɔlf	Wolf	418	German				wolf	*wulfăz	323
1051	ʋ ɔ n d ə r	*wundrą	ʋ ɔ n d ə r ( - - )	ʋɔndər	wonder	288	Dutch	MT			wonder	*wundrą	324
1050	ʋ ʌ n d ə	*wundrą	ʋ ʌ n d ə r ( - - )	ʋʌndə	wonder	288	English	MT			wonder	*wundrą	324
